ano,mes,orgao,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_alinea,ds_subalinea,vl_arrecadacao
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"367.611,74"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"27,58"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-306.857,79"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"-2.634,94"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"727,98"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19220600 - Restituição de Despesas de Exercícios Anteriores,19220611 - Restituição de Despesas de Exercícios Anteriores - Principal,"21.151,36"
2020,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"153.705,76"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-15.782,18"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,24181000 - Transferência de Convênios da União e de suas Entidades,24181051 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico - Principal,"8.773.595,32"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"192.131,18"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"1,55"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"-3.435,59"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"23.120.206,17"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,24289900 - Outras Transferências dos Estados,24289911 - Outras Transferências dos Estados - Principal,"74.091,36"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"415.674,50"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"116,79"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"306.751,62"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-329.542,18"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,24289900 - Outras Transferências dos Estados,24289911 - Outras Transferências dos Estados - Principal,"325.945,87"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,"19280200 - Restituições - Específicas de Estados, DF, Municípios","19280291 - Outras Restituições - Específicas de Estados, DF, Municípios - Não Especificadas Anteriormente - Principal","525.940,02"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"82.835,86"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11280200 - Taxas pela Prestação de Serviços,11280291 - Taxas pela Prestação de Serviços - Outras - Principal,"14.892,49"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"171.028,19"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"162.976,33"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"25.286,80"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-59.217,64"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,"21180100 - Operações de Crédito Internas - Específicas de Estados, DF, Municípios",21180141 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"1.877.908,86"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"-508,26"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"0,51"
2020,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"-1.646,69"
